date,darshans,weekend,summer,is_public_holiday,is_festival,is_brahmostavam,darshans_lag1,darshans_lag7,rolling_avg_7_safe,google_trend_lag1,temp_max_lag1,temp_min_lag1,rainfall_lag1,humidity_lag1,temp_range_lag1,rainfall_lag1_log
2024-04-10,65570,0,0,0,0,0,55756.0,61087.0,62050.71428571428,22.0,39.0,25.0,0.0,63.0,14.0,0.0
2024-04-11,62366,0,0,1,0,0,65570.0,62549.0,62691.142857142855,23.0,38.7,24.7,0.0,63.0,14.000000000000004,0.0
2024-04-12,63163,0,0,0,0,0,62366.0,59621.0,62665.0,25.0,38.6,24.4,0.5,62.0,14.200000000000003,0.4054651081081644
2024-04-13,82139,1,0,0,0,0,63163.0,59621.0,63171.0,28.0,38.2,26.3,0.1,60.0,11.900000000000002,0.09531017980432487
2024-04-14,81057,1,0,1,1,0,82139.0,73801.0,66387.85714285714,28.0,39.0,24.5,0.0,57.0,14.5,0.0
2024-04-15,77511,0,0,0,0,0,81057.0,61920.0,67424.42857142857,22.0,39.0,24.2,0.0,51.0,14.8,0.0
2024-04-16,67294,0,0,0,0,0,77511.0,55756.0,69651.71428571429,20.0,39.7,23.7,0.0,48.0,16.000000000000004,0.0
2024-04-17,58690,0,0,1,1,0,67294.0,65570.0,71300.0,25.0,40.0,24.0,0.0,47.0,16.0,0.0
2024-04-18,55537,0,0,0,0,0,58690.0,62366.0,70317.14285714286,24.0,41.8,25.9,0.0,46.0,15.899999999999999,0.0
2024-04-19,60517,0,0,0,0,0,55537.0,63163.0,69341.57142857143,28.0,41.8,26.7,0.0,47.0,15.099999999999998,0.0
2024-04-20,73051,1,0,0,0,0,60517.0,82139.0,68963.57142857143,23.0,42.6,27.1,0.0,54.0,15.5,0.0
2024-04-21,77366,1,0,1,0,0,73051.0,81057.0,67665.28571428571,26.0,41.7,27.2,0.0,49.0,14.500000000000004,0.0
2024-04-22,62894,0,0,0,0,0,77366.0,77511.0,67138.0,26.0,42.3,27.7,0.0,53.0,14.599999999999998,0.0
2024-04-23,60371,0,0,0,0,0,62894.0,67294.0,65049.857142857145,28.0,42.2,26.3,0.0,51.0,15.900000000000002,0.0
2024-04-24,64080,0,0,0,0,0,60371.0,58690.0,64060.857142857145,36.0,41.3,24.9,0.0,48.0,16.4,0.0
2024-04-25,61492,0,0,0,0,0,64080.0,55537.0,64830.857142857145,53.0,41.9,24.9,0.0,46.0,17.0,0.0
2024-04-26,57909,0,0,0,0,0,61492.0,60517.0,65681.57142857143,25.0,41.9,25.9,0.0,53.0,16.0,0.0
2024-04-27,81212,1,0,0,0,0,57909.0,73051.0,65309.0,26.0,41.7,25.2,0.0,48.0,16.500000000000004,0.0
2024-04-28,86241,1,0,0,0,0,81212.0,77366.0,66474.85714285714,22.0,41.9,25.8,0.0,52.0,16.099999999999998,0.0
2024-04-29,77673,0,0,0,0,0,86241.0,62894.0,67742.71428571429,23.0,42.3,25.6,0.0,50.0,16.699999999999996,0.0
2024-04-30,72310,0,0,0,0,0,77673.0,60371.0,69854.0,23.0,42.1,27.3,0.0,52.0,14.8,0.0
2024-05-01,72510,0,1,0,0,0,72310.0,64080.0,71559.57142857143,19.0,42.0,28.1,0.0,52.0,13.899999999999999,0.0
2024-05-02,65313,0,1,0,0,0,72510.0,61492.0,72763.85714285714,23.0,44.6,28.2,0.0,46.0,16.400000000000002,0.0
2024-05-03,62624,0,1,0,0,0,65313.0,57909.0,73309.71428571429,22.0,44.6,29.7,0.0,47.0,14.900000000000002,0.0
2024-05-04,77848,1,1,0,0,0,62624.0,81212.0,73983.28571428571,17.0,44.3,30.1,0.0,44.0,14.199999999999996,0.0
2024-05-05,81927,1,1,0,0,0,77848.0,86241.0,73502.71428571429,24.0,44.2,29.7,0.1,51.0,14.500000000000004,0.09531017980432487
2024-05-06,76748,0,1,0,0,0,81927.0,77673.0,72886.42857142857,21.0,40.0,28.6,0.0,54.0,11.399999999999999,0.0
2024-05-07,65146,0,1,0,0,0,76748.0,72310.0,72754.28571428571,20.0,42.1,29.3,0.0,53.0,12.8,0.0
2024-05-08,64766,0,1,0,0,0,65146.0,72510.0,71730.85714285714,19.0,38.2,29.8,0.6,56.0,8.400000000000002,0.4700036292457355
2024-05-09,65508,0,1,0,0,0,64766.0,65313.0,70624.57142857143,19.0,37.7,26.2,11.5,65.0,11.500000000000004,2.5257286443082556
2024-05-10,60545,0,1,0,0,0,65508.0,62624.0,70652.42857142857,20.0,38.6,26.9,1.4,64.0,11.700000000000003,0.8754687373538999
2024-05-11,76945,1,1,0,0,0,60545.0,77848.0,70355.42857142857,20.0,38.4,27.8,0.6,66.0,10.599999999999998,0.4700036292457355
2024-05-12,80001,1,1,0,0,0,76945.0,81927.0,70226.42857142857,24.0,38.1,27.2,0.4,61.0,10.900000000000002,0.33647223662121295
2024-05-13,70815,0,1,0,0,0,80001.0,76748.0,69951.28571428571,23.0,37.8,27.6,0.7,60.0,10.199999999999996,0.5306282510621704
2024-05-14,75783,0,1,0,0,0,70815.0,65146.0,69103.71428571429,22.0,38.6,26.7,1.4,59.0,11.900000000000002,0.8754687373538999
2024-05-15,81930,0,1,0,0,0,75783.0,64766.0,70623.28571428571,25.0,38.3,27.1,7.4,68.0,11.199999999999996,2.128231705849268
2024-05-16,76369,0,1,0,0,0,81930.0,65508.0,73075.28571428571,22.0,38.1,27.3,0.2,63.0,10.8,0.18232155679395465
2024-05-17,71510,0,1,0,0,0,76369.0,60545.0,74626.85714285714,27.0,35.3,26.0,7.2,75.0,9.299999999999997,2.1041341542702074
2024-05-18,90721,1,1,0,0,0,71510.0,76945.0,76193.28571428571,26.0,36.8,26.0,4.2,70.0,10.799999999999997,1.6486586255873816
2024-05-19,86721,1,1,0,0,0,90721.0,80001.0,78161.28571428571,30.0,30.5,26.1,25.5,85.0,4.399999999999999,3.2771447329921766
2024-05-20,85825,0,1,0,0,0,86721.0,70815.0,79121.28571428571,30.0,33.6,24.9,14.4,79.0,8.700000000000003,2.7343675094195836
2024-05-21,80744,0,1,0,0,0,85825.0,75783.0,81265.57142857143,33.0,31.4,25.5,35.7,86.0,5.899999999999999,3.6027767550605247
2024-05-22,80048,0,1,0,1,0,80744.0,81930.0,81974.28571428571,28.0,33.2,25.6,5.3,86.0,7.600000000000001,1.840549633397487
2024-05-23,65416,0,1,1,0,0,80048.0,76369.0,81705.42857142857,25.0,31.8,26.0,22.3,85.0,5.800000000000001,3.1484533605716547
2024-05-24,70668,0,1,0,0,0,65416.0,71510.0,80140.71428571429,45.0,35.8,25.7,2.2,73.0,10.099999999999998,1.1631508098056809
2024-05-25,83866,1,1,0,0,0,70668.0,90721.0,80020.42857142857,66.0,38.5,26.7,0.0,59.0,11.8,0.0
2024-05-26,89161,1,1,0,0,0,83866.0,86721.0,79041.14285714286,32.0,39.1,29.5,0.2,54.0,9.600000000000001,0.18232155679395465
2024-05-27,81831,0,1,0,0,0,89161.0,85825.0,79389.71428571429,24.0,39.4,28.8,0.1,44.0,10.599999999999998,0.09531017980432487
2024-05-28,76381,0,1,0,0,0,81831.0,80744.0,78819.14285714286,30.0,40.7,29.0,0.1,45.0,11.700000000000003,0.09531017980432487
2024-05-29,73811,0,1,0,0,0,76381.0,80048.0,78195.85714285714,25.0,41.4,29.7,0.0,43.0,11.7,0.0
2024-05-30,64115,0,1,0,0,0,73811.0,65416.0,77304.85714285714,24.0,41.9,29.6,0.2,40.0,12.299999999999997,0.18232155679395465
2024-05-31,67873,0,1,0,0,0,64115.0,70668.0,77119.0,26.0,42.3,30.0,0.1,39.0,12.299999999999997,0.09531017980432487
2024-06-01,78686,1,1,0,0,0,67873.0,83866.0,76719.71428571429,25.0,42.8,30.5,0.0,39.0,12.299999999999997,0.0
2024-06-02,83740,1,1,0,0,0,78686.0,89161.0,75979.71428571429,23.0,40.1,29.0,5.7,54.0,11.100000000000001,1.9021075263969205
2024-06-03,76362,0,1,0,0,0,83740.0,81831.0,75205.28571428571,25.0,39.3,27.9,2.3,62.0,11.399999999999999,1.1939224684724346
2024-06-04,76291,0,1,0,0,0,76362.0,76381.0,74424.0,26.0,32.2,26.9,7.0,73.0,5.300000000000004,2.0794415416798357
2024-06-05,67320,0,1,0,0,0,76291.0,73811.0,74411.14285714286,11.0,33.5,26.1,5.3,73.0,7.399999999999999,1.840549633397487
2024-06-06,62161,0,1,0,0,0,67320.0,64115.0,73483.85714285714,17.0,35.6,26.4,12.0,73.0,9.200000000000003,2.5649493574615367
2024-06-07,63830,0,1,0,0,0,62161.0,67873.0,73204.71428571429,22.0,31.9,25.3,32.7,86.0,6.599999999999998,3.517497837358316
2024-06-08,79398,1,1,0,0,0,63830.0,78686.0,72627.14285714286,21.0,32.3,26.0,9.1,80.0,6.299999999999997,2.312535423847214
2024-06-09,81744,1,1,0,0,0,79398.0,83740.0,72728.85714285714,26.0,35.0,25.4,1.3,73.0,9.600000000000001,0.832909122935104
2024-06-10,78064,0,1,0,0,0,81744.0,76362.0,72443.71428571429,18.0,33.4,25.7,0.7,70.0,7.699999999999999,0.5306282510621704
2024-06-11,76665,0,1,0,0,0,78064.0,76291.0,72686.85714285714,24.0,36.0,26.4,0.9,64.0,9.600000000000001,0.6418538861723948
2024-06-12,75068,0,1,0,0,0,76665.0,67320.0,72740.28571428571,26.0,35.7,27.3,0.5,59.0,8.400000000000002,0.4054651081081644
2024-06-13,61499,0,1,0,0,0,75068.0,62161.0,73847.14285714286,28.0,32.4,27.7,1.5,65.0,4.699999999999999,0.9162907318741551
2024-06-14,66782,0,1,0,0,0,61499.0,63830.0,73752.57142857143,25.0,34.0,27.4,2.3,61.0,6.600000000000001,1.1939224684724346
2024-06-15,82886,1,1,0,0,0,66782.0,79398.0,74174.28571428571,28.0,35.1,27.1,0.1,56.0,8.0,0.09531017980432487
2024-06-16,69870,1,1,0,0,0,82886.0,81744.0,74672.57142857143,27.0,35.9,27.3,0.0,54.0,8.599999999999998,0.0
2024-06-17,75872,0,1,1,0,0,69870.0,78064.0,72976.28571428571,27.0,37.2,26.2,3.0,53.0,11.000000000000004,1.3862943611198906
2024-06-18,75125,0,1,0,0,0,75872.0,76665.0,72663.14285714286,36.0,36.9,25.6,2.3,67.0,11.299999999999997,1.1939224684724346
2024-06-19,79584,0,1,0,0,0,75125.0,75068.0,72443.14285714286,38.0,36.1,26.3,3.4,66.0,9.8,1.4816045409242156
2024-06-20,62756,0,1,0,0,0,79584.0,61499.0,73088.28571428571,31.0,34.3,25.7,11.0,74.0,8.599999999999998,2.4849066497880004
2024-06-21,72294,0,1,0,0,0,62756.0,66782.0,73267.85714285714,31.0,34.7,25.2,0.8,71.0,9.500000000000004,0.5877866649021191
2024-06-22,74467,1,1,0,1,0,72294.0,82886.0,74055.28571428571,31.0,34.7,26.0,0.8,64.0,8.700000000000003,0.5877866649021191
2024-06-23,81455,1,1,0,0,0,74467.0,69870.0,72852.57142857143,38.0,35.1,26.4,0.3,61.0,8.700000000000003,0.26236426446749106
2024-06-24,77878,0,1,0,0,0,81455.0,75872.0,74507.57142857143,36.0,35.5,26.2,0.6,60.0,9.3,0.4700036292457355
2024-06-25,71824,0,1,0,0,0,77878.0,75125.0,74794.14285714286,75.0,35.8,25.5,0.1,62.0,10.299999999999997,0.09531017980432487
2024-06-26,77332,0,1,0,0,0,71824.0,79584.0,74322.57142857143,32.0,35.3,26.8,0.5,63.0,8.499999999999996,0.4054651081081644
2024-06-27,60782,0,1,0,0,0,77332.0,62756.0,74000.85714285714,26.0,34.8,27.5,3.5,62.0,7.299999999999997,1.5040773967762742
2024-06-28,66256,0,1,0,0,0,60782.0,72294.0,73718.85714285714,22.0,33.6,27.3,0.0,59.0,6.300000000000001,0.0
2024-06-29,80404,1,1,0,0,0,66256.0,74467.0,72856.28571428571,24.0,36.9,27.3,0.0,56.0,9.599999999999998,0.0
2024-06-30,81005,1,1,0,0,0,80404.0,81455.0,73704.42857142857,19.0,37.5,26.6,0.0,58.0,10.899999999999999,0.0
2024-07-01,75449,0,1,0,0,0,81005.0,77878.0,73640.14285714286,25.0,35.3,26.7,5.4,66.0,8.599999999999998,1.8562979903656263
2024-07-02,67398,0,1,0,0,0,75449.0,71824.0,73293.14285714286,26.0,34.2,25.8,11.8,75.0,8.400000000000002,2.5494451709255714
2024-07-03,69632,0,1,0,0,0,67398.0,77332.0,72660.85714285714,26.0,34.9,26.5,0.0,59.0,8.399999999999999,0.0
2024-07-04,63826,0,1,0,0,0,69632.0,60782.0,71560.85714285714,22.0,36.2,25.7,4.1,61.0,10.500000000000004,1.62924053973028
2024-07-05,65775,0,1,0,0,0,63826.0,66256.0,71995.71428571429,30.0,33.9,26.6,1.5,65.0,7.299999999999997,0.9162907318741551
2024-07-06,77995,1,1,0,0,0,65775.0,80404.0,71927.0,25.0,36.1,26.8,0.4,58.0,9.3,0.33647223662121295
2024-07-07,78912,1,1,0,0,0,77995.0,81005.0,71582.85714285714,25.0,33.4,25.3,3.8,71.0,8.099999999999998,1.5686159179138452
2024-07-08,63619,0,1,0,0,0,78912.0,75449.0,71283.85714285714,23.0,36.1,25.8,0.6,62.0,10.3,0.4700036292457355
2024-07-09,67245,0,1,0,0,0,63619.0,67398.0,69593.85714285714,22.0,33.2,25.7,1.8,70.0,7.5000000000000036,1.0296194171811583
2024-07-10,73353,0,1,0,0,0,67245.0,69632.0,69572.0,25.0,34.0,25.2,3.1,67.0,8.8,1.410986973710262
2024-07-11,65392,0,1,0,0,0,73353.0,63826.0,70103.57142857143,22.0,36.1,24.9,0.1,59.0,11.200000000000003,0.09531017980432487
2024-07-12,63493,0,1,0,0,0,65392.0,65775.0,70327.28571428571,30.0,33.2,26.0,0.0,68.0,7.200000000000003,0.0
2024-07-13,75916,1,1,0,0,0,63493.0,77995.0,70001.28571428571,30.0,35.6,26.3,0.7,65.0,9.3,0.5306282510621704
2024-07-14,84797,1,1,0,0,0,75916.0,78912.0,69704.28571428571,25.0,30.5,25.9,2.3,74.0,4.600000000000001,1.1939224684724346
2024-07-15,75054,0,1,0,0,0,84797.0,63619.0,70545.0,33.0,27.3,25.2,15.7,85.0,2.1000000000000014,2.8154087194227095
2024-07-16,71409,0,1,0,0,0,75054.0,67245.0,72178.57142857143,23.0,29.8,24.7,10.0,84.0,5.100000000000001,2.3978952727983707
2024-07-17,69029,0,1,1,0,0,71409.0,73353.0,72773.42857142857,29.0,32.2,25.3,0.1,72.0,6.900000000000002,0.09531017980432487
2024-07-18,67223,0,1,0,0,0,69029.0,65392.0,72155.71428571429,27.0,31.9,26.4,0.1,66.0,5.5,0.09531017980432487
2024-07-19,65134,0,1,0,0,0,67223.0,63493.0,72417.28571428571,33.0,32.4,27.8,1.4,64.0,4.599999999999998,0.8754687373538999
2024-07-20,83538,1,1,0,0,0,65134.0,75916.0,72651.71428571429,30.0,29.3,26.2,1.4,68.0,3.1000000000000014,0.8754687373538999
2024-07-21,75963,1,1,0,0,0,83538.0,84797.0,73740.57142857143,25.0,29.8,24.9,1.7,73.0,4.900000000000002,0.9932517730102833
2024-07-22,71939,0,1,0,0,0,75963.0,75054.0,72478.57142857143,29.0,34.8,25.2,0.4,65.0,9.599999999999998,0.33647223662121295
2024-07-23,73332,0,1,0,0,0,71939.0,71409.0,72033.57142857143,37.0,34.8,25.2,0.0,60.0,9.599999999999998,0.0
2024-07-24,73023,0,1,0,0,0,73332.0,69029.0,72308.28571428571,33.0,35.0,26.3,0.0,55.0,8.7,0.0
2024-07-25,61699,0,1,0,0,0,73023.0,67223.0,72878.85714285714,62.0,35.1,26.1,0.0,56.0,9.0,0.0
2024-07-26,65980,0,1,0,0,0,61699.0,65134.0,72089.71428571429,23.0,35.7,27.7,0.3,54.0,8.000000000000004,0.26236426446749106
2024-07-27,84173,1,1,0,0,0,65980.0,83538.0,72210.57142857143,25.0,35.3,28.2,0.8,54.0,7.099999999999998,0.5877866649021191
2024-07-28,79327,1,1,0,0,0,84173.0,75963.0,72301.28571428571,26.0,34.4,28.3,0.0,53.0,6.099999999999998,0.0
2024-07-29,65874,0,1,0,0,0,79327.0,71939.0,72781.85714285714,27.0,36.0,27.7,0.0,49.0,8.3,0.0
2024-07-30,69937,0,1,0,0,0,65874.0,73332.0,71915.42857142857,22.0,37.5,25.0,14.2,60.0,12.5,2.7212954278522306
2024-07-31,67916,0,1,0,0,0,69937.0,73023.0,71430.42857142857,18.0,33.5,25.4,1.2,72.0,8.100000000000001,0.7884573603642702
2024-08-01,61465,0,0,0,0,0,67916.0,61699.0,70700.85714285714,18.0,34.6,25.9,3.5,64.0,8.700000000000003,1.5040773967762742
2024-08-02,62540,0,0,0,0,0,61465.0,65980.0,70667.42857142857,22.0,34.9,27.2,1.3,60.0,7.699999999999999,0.832909122935104
2024-08-03,75140,1,0,0,0,0,62540.0,84173.0,70176.0,20.0,34.8,26.0,7.2,68.0,8.799999999999997,2.1041341542702074
2024-08-04,75356,1,0,0,0,0,75140.0,79327.0,68885.57142857143,27.0,34.6,25.4,5.6,70.0,9.200000000000003,1.8870696490323797
2024-08-05,63095,0,0,0,0,0,75356.0,65874.0,68318.28571428571,24.0,34.8,25.3,10.3,75.0,9.499999999999996,2.424802725718295
2024-08-06,66235,0,0,0,0,0,63095.0,69937.0,67921.28571428571,20.0,32.2,25.5,2.4,75.0,6.700000000000003,1.2237754316221157
2024-08-07,75109,0,0,0,0,0,66235.0,67916.0,67392.42857142857,20.0,34.2,25.2,14.7,77.0,9.000000000000004,2.7536607123542622
2024-08-08,63535,0,0,0,0,0,75109.0,61465.0,68420.0,18.0,31.7,24.7,8.5,79.0,7.0,2.2512917986064953
2024-08-09,65131,0,0,0,0,0,63535.0,62540.0,68715.71428571429,24.0,32.5,24.9,29.0,79.0,7.600000000000001,3.4011973816621555
2024-08-10,79313,1,0,0,0,0,65131.0,75140.0,69085.85714285714,20.0,32.9,24.5,26.7,78.0,8.399999999999999,3.3214324131932926
2024-08-11,86604,1,0,0,0,0,79313.0,75356.0,69682.0,22.0,32.6,23.9,10.8,81.0,8.700000000000003,2.468099531471619
2024-08-12,70728,0,0,0,0,0,86604.0,63095.0,71288.85714285714,22.0,33.7,24.1,3.4,77.0,9.600000000000001,1.4816045409242156
2024-08-13,73246,0,0,0,0,0,70728.0,66235.0,72379.28571428571,26.0,33.9,24.2,2.9,76.0,9.7,1.3609765531356006
2024-08-14,72967,0,0,0,0,0,73246.0,75109.0,73380.85714285714,23.0,33.0,23.9,13.7,81.0,9.100000000000001,2.6878474937846906
2024-08-15,76695,0,0,1,0,0,72967.0,63535.0,73074.85714285714,26.0,32.6,24.7,0.7,79.0,7.900000000000002,0.5306282510621704
2024-08-16,62625,0,0,0,1,0,76695.0,65131.0,74954.85714285714,27.0,32.4,25.6,1.1,80.0,6.799999999999997,0.7419373447293773
2024-08-17,77807,1,0,0,0,0,62625.0,79313.0,74596.85714285714,26.0,32.8,25.8,0.8,78.0,6.9999999999999964,0.5877866649021191
2024-08-18,85935,1,0,0,0,0,77807.0,86604.0,74381.71428571429,28.0,33.8,25.3,1.4,78.0,8.499999999999996,0.8754687373538999
2024-08-19,71595,0,0,0,1,0,85935.0,70728.0,74286.14285714286,22.0,33.5,24.9,0.3,77.0,8.600000000000001,0.26236426446749106
2024-08-20,73082,0,0,0,0,0,71595.0,73246.0,74410.0,26.0,33.8,25.5,3.3,75.0,8.299999999999997,1.4586150226995167
2024-08-21,68142,0,0,0,0,0,73082.0,72967.0,74386.57142857143,26.0,34.2,25.0,6.8,75.0,9.200000000000003,2.0541237336955462
2024-08-22,63202,0,0,0,0,0,68142.0,76695.0,73697.28571428571,25.0,32.9,24.7,2.6,77.0,8.2,1.2809338454620642
2024-08-23,69098,0,0,0,0,0,63202.0,62625.0,71769.71428571429,34.0,34.4,25.1,2.0,65.0,9.299999999999997,1.0986122886681098
2024-08-24,79521,1,0,0,0,0,69098.0,77807.0,72694.42857142857,41.0,34.8,25.2,0.3,69.0,9.599999999999998,0.26236426446749106
2024-08-25,84060,1,0,0,0,0,79521.0,85935.0,72939.28571428571,79.0,35.5,25.9,0.0,62.0,9.600000000000001,0.0
2024-08-26,76910,0,0,1,1,0,84060.0,71595.0,72671.42857142857,26.0,35.8,26.8,0.1,54.0,8.999999999999996,0.09531017980432487
2024-08-27,71153,0,0,0,0,0,76910.0,73082.0,73430.71428571429,28.0,35.8,26.8,0.7,53.0,8.999999999999996,0.5306282510621704
2024-08-28,76772,0,0,0,0,0,71153.0,68142.0,73155.14285714286,27.0,34.7,26.8,0.1,55.0,7.900000000000002,0.09531017980432487
2024-08-29,62529,0,0,0,0,0,76772.0,63202.0,74388.0,23.0,33.2,25.4,1.8,69.0,7.800000000000004,1.0296194171811583
2024-08-30,65080,0,0,0,0,0,62529.0,69098.0,74291.85714285714,24.0,33.5,24.4,0.8,67.0,9.100000000000001,0.5877866649021191
2024-08-31,81207,1,0,0,0,0,65080.0,79521.0,73717.85714285714,22.0,32.2,25.5,6.2,71.0,6.700000000000003,1.9740810260220096
2024-09-01,74498,1,0,0,0,0,81207.0,84060.0,73958.71428571429,24.0,29.5,25.1,3.4,76.0,4.399999999999999,1.4816045409242156
2024-09-02,63936,0,0,0,0,0,74498.0,76910.0,72592.71428571429,27.0,34.2,25.1,0.9,62.0,9.100000000000001,0.6418538861723948
2024-09-03,57817,0,0,0,0,0,63936.0,71153.0,70739.28571428571,23.0,36.7,25.1,4.0,57.0,11.600000000000001,1.6094379124341003
2024-09-04,57390,0,0,0,0,0,57817.0,76772.0,68834.14285714286,21.0,35.7,25.1,3.5,69.0,10.600000000000001,1.5040773967762742
2024-09-05,61142,0,0,0,0,0,57390.0,62529.0,66065.28571428571,19.0,34.8,26.2,0.0,62.0,8.599999999999998,0.0
2024-09-06,58100,0,0,0,0,0,61142.0,65080.0,65867.14285714286,23.0,35.3,27.4,0.0,57.0,7.899999999999999,0.0
2024-09-07,83960,1,0,0,1,0,58100.0,81207.0,64870.0,11.0,34.2,25.9,10.8,62.0,8.300000000000004,2.468099531471619
2024-09-08,81178,1,0,0,0,0,83960.0,74498.0,65263.28571428572,18.0,34.5,27.5,2.4,60.0,7.0,1.2237754316221157
2024-09-09,67030,0,0,0,0,0,81178.0,63936.0,66217.57142857143,20.0,31.9,26.3,1.8,65.0,5.599999999999998,1.0296194171811583
2024-09-10,62380,0,0,0,0,0,67030.0,57817.0,66659.57142857143,20.0,35.8,26.4,0.4,58.0,9.399999999999999,0.33647223662121295
2024-09-11,67668,0,0,0,0,0,62380.0,57390.0,67311.42857142857,22.0,37.7,26.5,0.8,52.0,11.200000000000003,0.5877866649021191
2024-09-12,63544,0,0,0,0,0,67668.0,61142.0,68779.71428571429,23.0,37.7,26.3,0.3,48.0,11.400000000000002,0.26236426446749106
2024-09-13,60694,0,0,0,0,0,63544.0,58100.0,69122.85714285714,20.0,38.6,25.5,1.3,49.0,13.100000000000001,0.832909122935104
2024-09-14,80735,1,0,0,0,0,60694.0,83960.0,69493.42857142857,20.0,37.6,26.6,0.0,46.0,11.0,0.0
2024-09-15,85626,1,0,0,0,0,80735.0,81178.0,69032.71428571429,25.0,38.0,26.4,0.0,45.0,11.600000000000001,0.0
2024-09-16,76200,0,0,1,0,0,85626.0,67030.0,69668.14285714286,22.0,37.9,26.1,0.6,44.0,11.799999999999997,0.4700036292457355
2024-09-17,72072,0,0,0,0,0,76200.0,62380.0,70978.14285714286,25.0,38.5,26.7,0.0,44.0,11.8,0.0
2024-09-18,78690,0,0,0,0,0,72072.0,67668.0,72362.71428571429,27.0,38.6,27.6,0.7,47.0,11.0,0.5306282510621704
2024-09-19,68835,0,0,0,0,0,78690.0,63544.0,73937.28571428571,33.0,36.5,26.3,0.9,53.0,10.2,0.6418538861723948
2024-09-20,73104,0,0,0,0,0,68835.0,60694.0,74693.14285714286,28.0,38.4,25.6,0.0,51.0,12.799999999999997,0.0
2024-09-21,82406,1,0,0,0,0,73104.0,80735.0,76466.0,27.0,37.7,26.7,0.3,50.0,11.000000000000004,0.26236426446749106
2024-09-22,82646,1,0,0,0,0,82406.0,85626.0,76704.71428571429,29.0,33.6,25.5,3.0,65.0,8.100000000000001,1.3862943611198906
2024-09-23,65604,0,0,0,0,0,82646.0,76200.0,76279.0,24.0,35.2,26.1,1.9,62.0,9.100000000000001,1.0647107369924282
2024-09-24,67616,0,0,0,0,0,65604.0,72072.0,74765.28571428571,38.0,36.4,24.1,5.0,76.0,12.299999999999997,1.791759469228055
2024-09-25,77939,0,0,0,0,0,67616.0,78690.0,74128.71428571429,58.0,33.8,25.2,4.3,73.0,8.599999999999998,1.667706820558076
2024-09-26,61328,0,0,0,0,0,77939.0,68835.0,74021.42857142857,22.0,34.2,25.0,2.0,75.0,9.200000000000003,1.0986122886681098
2024-09-27,64158,0,0,0,0,0,61328.0,73104.0,72949.0,21.0,33.0,24.5,0.5,77.0,8.5,0.4054651081081644
2024-09-28,71133,1,0,0,0,0,64158.0,82406.0,71671.0,21.0,32.4,25.3,11.8,79.0,7.099999999999998,2.5494451709255714
2024-09-29,84066,1,0,0,0,0,71133.0,82646.0,70060.57142857143,22.0,32.3,23.8,5.9,81.0,8.499999999999996,1.9315214116032138
2024-09-30,66986,0,0,0,0,0,84066.0,65604.0,70263.42857142857,25.0,32.0,23.3,3.3,81.0,8.7,1.4586150226995167
2024-10-01,69300,0,0,0,0,0,66986.0,67616.0,70460.85714285714,20.0,32.1,23.8,0.5,78.0,8.3,0.4054651081081644
2024-10-02,80613,0,0,1,1,0,69300.0,77939.0,70701.42857142857,18.0,33.1,24.1,0.0,74.0,9.0,0.0
2024-10-03,63376,0,0,0,1,1,80613.0,61328.0,71083.42857142857,17.0,34.7,24.9,0.1,72.0,9.800000000000004,0.09531017980432487
2024-10-04,54866,0,0,0,1,1,63376.0,64158.0,71376.0,20.0,35.2,25.8,4.7,71.0,9.400000000000002,1.7404661748405046
2024-10-05,75552,1,0,0,1,1,54866.0,71133.0,70048.57142857143,20.0,33.0,25.7,10.4,75.0,7.300000000000001,2.4336133554004498
2024-10-06,86859,1,0,0,1,1,75552.0,84066.0,70679.85714285714,18.0,34.0,24.5,0.5,69.0,9.5,0.4054651081081644
2024-10-07,81481,0,0,0,1,1,86859.0,66986.0,71078.85714285714,20.0,33.6,24.8,0.0,70.0,8.8,0.0
2024-10-08,82043,0,0,0,1,1,81481.0,69300.0,73149.57142857143,22.0,30.1,23.2,7.3,83.0,6.900000000000002,2.1162555148025524
2024-10-09,79753,0,0,0,1,1,82043.0,80613.0,74970.0,15.0,32.3,24.4,7.1,82.0,7.899999999999999,2.0918640616783932
2024-10-10,60775,0,0,0,1,1,79753.0,63376.0,74847.14285714286,16.0,30.4,23.9,6.5,84.0,6.5,2.0149030205422647
2024-10-11,71443,0,0,0,1,1,60775.0,54866.0,74475.57142857143,15.0,30.5,24.1,9.1,84.0,6.399999999999999,2.312535423847214
2024-10-12,73684,1,0,1,1,1,71443.0,75552.0,76843.71428571429,22.0,31.1,24.0,8.2,85.0,7.100000000000001,2.2192034840549946
2024-10-13,86900,1,0,0,0,0,73684.0,86859.0,76576.85714285714,20.0,30.5,24.0,3.6,85.0,6.5,1.5260563034950494
2024-10-14,75361,0,0,0,0,0,86900.0,81481.0,76582.71428571429,19.0,30.5,23.9,1.8,83.0,6.600000000000001,1.0296194171811583
2024-10-15,73891,0,0,0,0,0,75361.0,82043.0,75708.42857142857,18.0,27.0,23.4,20.0,91.0,3.6000000000000014,3.044522437723423
2024-10-16,75371,0,0,0,0,0,73891.0,79753.0,74543.85714285714,21.0,27.5,23.1,37.1,92.0,4.399999999999999,3.6402142821326553
2024-10-17,58637,0,0,0,0,0,75371.0,60775.0,73917.85714285714,22.0,28.0,23.1,115.6,90.0,4.899999999999999,4.758749273916392
